SC,名称,市場,業種,時価総額(百万円),発行済株式数,配当利回り（予想）,1株配当（予想）,PER（予想）,PBR（実績）,EPS（予想）,BPS（実績）,最低購入額,単元株,高値日付,年初来高値,安値日付,年初来安値
6165,パンチ工業,東証ST,機械,10690,27622400,5.03,19.48,12.22,0.52,31.68,749.43,38700,100,20250227,446,20250407,331
6167,冨士ダイス,東証PR,機械,14060,20000000,5.69,40,37.78,0.68,18.61,1026.59,70300,100,20250207,838,20250407,611
6171,土木管理総合試験所,東証ST,サービス,5012,14237995,3.41,12,11.75,1.03,29.96,342.67,35200,100,20250221,465,20250120,299
6178,日本郵政,東証PR,サービス,4032786,2972934900,3.69,50,11.82,0.42,114.75,3259.36,135650,100,20250205,1649,20250407,1191
6180,GMOメディア,東証GR,サービス,8952,1868839,5.03,241,12.96,3.06,369.54,1562.99,479000,100,20250207,5940,20250407,3650
6183,ベルシステム24ホールディングス,東証PR,サービス,89168,73753310,4.96,60,10.98,1.27,110.1,953.69,120900,100,20250110,1319,20250407,1077
6184,鎌倉新書,東証PR,サービス,18243,39063600,4.28,20,22.48,4.69,20.77,99.5,46700,100,20250106,568,20250407,382
6186,一蔵,東証ST,サービス,2151,5516335,3.59,14,215.47,0.52,1.81,745.35,39000,100,20250128,440,20250407,334
6189,グローバルキッズCOMPANY,東証ST,サービス,6464,9519707,5.89,40,10.72,0.81,63.34,837.13,67900,100,20250129,716,20250407,600
6194,アトラエ,東証PR,サービス,16657,23627141,3.55,25,12.56,3.83,56.14,184.01,70500,100,20250217,831,20250407,525
6196,ストライク,東証PR,サービス,69578,19354200,5.01,180,12.26,3.74,293.24,961.37,359500,100,20250106,3820,20250407,2370
6197,ソラスト,東証PR,サービス,42444,94741793,4.46,20,10.7,1.88,41.85,237.92,44800,100,20250213,507,20250407,392
6209,リケンNPR,東証PR,機械,67004,28247910,5.48,130,7.58,0.45,313.05,5248.11,237200,100,20250319,2730,20250409,1896
6210,TOYOイノベックス,東証ST,機械,12008,20703000,6.03,35,79.13,0.69,7.33,835.82,58000,100,20250321,672,20250407,500
6223,西部技研,東証ST,機械,31181,20500000,4.6,70,10.02,1.04,151.76,1459.16,152100,100,20250117,1962,20250407,1325
6229,オーケーエム,東証ST,機械,5659,4538200,3.61,45,7.79,0.56,160.16,2233.92,124700,100,20250214,1430,20250407,1050
6235,オプトラン,東証PR,機械,63033,44358000,3.8,54,9.29,1.01,153.03,1403.27,142100,100,20250210,1925,20250409,1158
6238,フリュー,東証PR,機械,26004,28296000,4.24,39,15.2,1.09,60.48,844.45,91900,100,20250106,1115,20250407,807
6245,ヒラノテクシード,東証ST,機械,24400,15394379,5.68,90,11.41,0.62,138.9,2566.6,158500,100,20250106,1925,20250407,1351
6246,テクノスマート,東証ST,機械,19570,12401720,5.45,86,8.83,0.96,178.71,1636.37,157800,100,20250204,1855,20250407,1357
6247,日阪製作所,東証PR,機械,29164,28732800,4.14,42,11.72,0.47,86.63,2165.2,101500,100,20250108,1094,20250407,852
6248,横田製作所,東証ST,機械,2844,1873500,3.62,55,10.24,1.02,148.24,1489.39,151800,100,20250423,1644,20250116,1295
6249,ゲームカード・ジョイコホールディングス,東証ST,機械,33430,14681400,4.39,100,4.42,0.55,515.73,4145.76,227700,100,20250206,2595,20250407,1950
6250,やまびこ,東証PR,機械,95936,44108428,4.14,90,6.62,0.83,328.64,2613.43,217500,100,20250128,2808,20250407,1785
6254,野村マイクロ・サイエンス,東証PR,機械,95591,40608000,3.4,80,9.18,3.08,256.45,763.44,235400,100,20250108,3140,20250407,1720
6257,藤商事,東証ST,機械,24979,22895500,5.04,55,10.37,0.46,105.25,2394.82,109100,100,20250207,1428,20250407,971
6267,ゼネラルパッカー,東証ST,機械,5073,1798800,3.9,110,8.14,0.7,346.47,4028.18,282000,100,20250428,3040,20250407,2535
6268,ナブテスコ,東証PR,機械,272576,121064099,3.55,80,20.65,1.02,109.04,2207.87,225150,100,20250128,2867,20250409,1888
6272,レオン自動機,東証PR,機械,34014,28392000,3.51,42,8.58,0.85,139.59,1411.52,119800,100,20250129,1497,20250407,1020
6276,シリウスビジョン,東証ST,電気機器,1591,5722500,3.6,10,64.5,0.52,4.31,532.5,27800,100,20250129,365,20250407,225
6277,ホソカワミクロン,東証PR,機械,61900,15730538,3.05,120,11.41,0.91,344.85,4327.48,393500,100,20250128,4405,20250407,3235
6278,ユニオンツール,東証PR,機械,72296,19780000,3.01,110,12.38,0.86,295.23,4233.71,365500,100,20250214,5290,20250407,3120
6282,オイレス工業,東証PR,機械,70530,33300505,3.54,75,14.33,0.84,147.79,2512.56,211800,100,20250127,2500,20250407,1900
6284,日精エー・エス・ビー機械,東証PR,機械,69683,15348720,3.52,160,10.72,1.25,423.58,3629.68,454000,100,20250214,5870,20250407,3970
6287,サトー,東証PR,機械,69492,33635942,3.58,74,9.58,0.88,215.75,2343.84,206600,100,20250213,2380,20250407,1776
6289,技研製作所,東証PR,機械,40262,28194728,3.78,54,21.25,0.94,67.21,1518.27,142800,100,20250106,1773,20250407,1142
6291,日本エアーテック,東証ST,機械,10960,10538420,4.81,50,10.84,0.74,95.9,1414.01,104000,100,20250106,1122,20250407,921
6292,カワタ,東証ST,機械,5552,7210000,5.32,41,9.33,0.42,82.51,1817.07,77000,100,20250325,816,20250407,690
6293,日精樹脂工業,東証PR,機械,18174,22272000,4.29,35,26.07,0.39,31.3,2077.37,81600,100,20250106,1010,20250407,704
6294,オカダアイヨン,東証PR,機械,15660,8378700,3.96,74,9.89,0.89,189.07,2101.31,186900,100,20250219,2170,20250407,1645
6298,ワイエイシイホールディングス,東証PR,機械,15614,19517894,4.69,37.5,9.81,0.89,81.52,897.04,80000,100,20250108,1053,20250407,615
6301,小松製作所,東証PR,機械,4047256,950953120,4.46,190,12.71,1.24,334.83,3438.7,425600,100,20250219,4850,20250407,3566
6302,住友重機械工業,東証PR,機械,366566,122905481,4.19,125,12.8,0.57,232.98,5188.19,298250,100,20250319,3342,20250407,2574
6305,日立建機,東証PR,機械,926500,215115038,4.06,175,11.04,1.13,390.21,3805,430700,100,20250502,4346,20250407,3232
6306,日工,東証PR,機械,27080,40000000,4.73,32,13,0.78,52.07,866.16,67700,100,20250106,733,20250407,600
6307,サンセイ,東証ST,機械,3478,8987700,3.88,15,10.74,0.68,36.03,568.65,38700,100,20250327,455,20250407,337
6309,巴工業,東証PR,機械,42817,31599600,3.64,49.33,11.2,1.01,120.93,1338.11,135500,100,20250401,1503,20250225,1182
6312,フロイント産業,東証ST,機械,13800,18400000,3.33,25,12.69,0.82,59.11,912.56,75000,100,20250213,810,20250407,655
6316,丸山製作所,東証ST,機械,10008,5029332,3.77,75,11.65,0.42,170.85,4750.48,199000,100,20250124,2184,20250407,1722
6317,北川鉄工所,東証ST,機械,11986,9650803,4.03,50,9.56,0.29,129.93,4319.98,124200,100,20250327,1299,20250407,986
6322,タクミナ,東証ST,機械,12064,7728540,3.2,50,9.41,1.08,165.8,1443.09,156100,100,20250107,1728,20250407,1500
6328,荏原実業,東証PR,機械,45902,12930000,3.38,120,12.83,1.8,276.8,1967.87,355000,100,20250212,4515,20250407,2965
6330,東洋エンジニアリング,東証PR,建設,25719,38558507,3.75,25,4.26,0.41,156.54,1643.56,66700,100,20250319,762,20250407,530
6332,月島ホールディングス,東証PR,機械,87060,44125800,3.95,78,12.86,0.96,153.48,2065.45,197300,100,20250424,2010,20250117,1396
6333,帝国電機製作所,東証PR,機械,47686,16880038,3.4,96,14.98,1.5,188.57,1881.58,282500,100,20250306,3195,20250409,2509
6336,石井表記,東証ST,機械,4612,8176452,3.55,20,5.32,0.47,105.98,1194.55,56400,100,20250314,605,20250408,480
6337,テセック,東証ST,機械,7957,5778695,5.08,70,14.66,0.53,93.94,2598.69,137700,100,20250129,1695,20250407,1096
6339,新東工業,東証PR,機械,45138,54580928,5.32,44,21.68,0.37,38.15,2224.31,82700,100,20250106,953,20250407,659
6342,太平製作所,東証ST,機械,4673,1500000,4.65,145,7.87,0.59,395.99,5320.22,311500,100,20250502,3300,20250407,2750
6345,アイチコーポレーション,東証PR,機械,101042,74570000,4.43,60,15.54,1.2,87.18,1126.92,135500,100,20250217,1541,20250411,1153
6346,キクカワエンタープライズ,東証ST,機械,7788,1320000,3.05,180,11.91,0.6,495.25,9867.16,590000,100,20250425,6250,20250116,5050
6349,小森コーポレーション,東証PR,機械,67437,53478840,5.39,68,9.29,0.6,135.7,2108.25,126100,100,20250218,1333,20250407,973
6357,三精テクノロジーズ,東証ST,機械,24126,19332057,4.01,50,7.06,0.56,176.84,2210.76,124800,100,20250219,1438,20250407,1031
6358,酒井重工業,東証PR,機械,17753,8845634,5.13,103,10.06,0.58,199.55,3476.84,200700,100,20250213,2463,20250407,1712
6360,東京自働機械製作所,東証ST,機械,5126,1452000,6.8,240,4.3,0.55,820.11,6467.23,353000,100,20250219,4715,20250115,2830
6363,酉島製作所,東証PR,機械,57510,29045679,3.03,60,10.97,0.99,180.53,1997.5,198000,100,20250219,2495,20250407,1650
6364,AIRMAN,東証PR,機械,54961,30165418,3.13,57,9.91,1.27,183.82,1437.98,182200,100,20250219,2164,20250407,1543
6365,電業社機械製作所,東証ST,機械,19346,4776900,4.2,170,7.45,0.64,543.92,6301.83,405000,100,20250304,4690,20250407,3560
6369,トーヨーカネツ,東証PR,機械,28763,8023074,5.08,182,9.88,0.74,362.99,4827.64,358500,100,20250106,4380,20250407,3050
6371,椿本チエイン,東証PR,機械,186617,106213279,4.55,80,8.74,0.7,200.92,2504.44,175700,100,20250319,1996,20250409,1546
6373,大同工業,東証ST,機械,8914,10924201,3.06,25,5.57,0.27,146.41,3021.03,81600,100,20250321,889,20250407,699
6376,日機装,東証PR,精密機器,81005,69175664,3.07,36,6.87,0.55,170.57,2113.07,117100,100,20250318,1458,20250114,917
6378,木村化工機,東証ST,機械,14152,20600000,4.37,30,7.05,0.74,97.44,926.62,68700,100,20250106,871,20250407,580
6379,レイズネクスト,東証PR,建設,79519,54168053,5.11,75,11.83,0.97,124.08,1516.91,146800,100,20250319,1622,20250407,1281
6381,アネスト岩田,東証PR,機械,46004,41745505,4.08,45,9.91,0.96,111.17,1152.74,110200,100,20250106,1447,20250407,980
6382,トリニティ工業,東証ST,機械,19641,18220000,4.64,50,9.65,0.54,111.73,1998.53,107800,100,20250326,1212,20250407,925
6384,昭和真空,東証ST,機械,8774,6499000,5.19,70,15.73,0.76,85.83,1778.91,135000,100,20250418,1444,20250407,1101
6390,加藤製作所,東証PR,機械,13717,11743587,5.99,70,-,0.3,-358.22,3920.5,116800,100,20250214,1423,20250407,992
6392,ヤマダコーポレーション,東証ST,機械,11832,2400000,4.26,210,7.15,0.73,689.28,6790.64,493000,100,20250327,5800,20250120,4565
6393,油研工業,東証ST,機械,10753,4510676,5.45,130,9.17,0.4,260.1,5983.96,238400,100,20250107,2862,20250407,2025
6395,タダノ,東証PR,機械,127985,129500355,3.64,36,8.38,0.67,117.98,1484.92,98830,100,20250319,1204,20250409,845
6400,不二精機,東証ST,機械,2046,9054000,3.1,7,8.1,0.52,27.91,433.64,22600,100,20250328,265,20250407,197
6402,兼松エンジニアリング,東証ST,機械,6232,5564000,4.11,46,8.42,0.78,133.02,1442.59,112000,100,20250425,1310,20250407,970
6403,水道機工,東証ST,機械,7733,4295968,3.06,55,25.7,0.8,70.05,2251.88,180000,100,20250206,1886,20250407,1437
6407,CKD,東証PR,機械,141931,67909449,3.78,79,11.25,1.04,185.71,2014.41,209000,100,20250107,2651,20250407,1661
6411,中野冷機,東証ST,機械,27621,5068000,3.8,207,13.18,1.06,413.62,5142,545000,100,20250106,5930,20250407,5000
6412,平和,東証PR,機械,220678,99809060,3.62,80,18.02,0.87,122.68,2552.09,221100,100,20250319,2490,20250407,2055
6413,理想科学工業,東証PR,機械,88632,72000000,4.06,50,19.14,1.22,64.33,1012.36,123100,100,20250106,1591,20250407,1007
6417,SANKYO,東証PR,機械,557440,260000000,4.66,100,9.14,1.71,234.6,1253.01,214400,100,20250205,2380,20250407,1840
6418,日本金銭機械,東証PR,機械,29524,29672651,5.03,50,6.9,0.88,144.12,1129.83,99500,100,20250213,1228,20250407,796
6419,マースグループホールディングス,東証PR,機械,67978,22720000,6.52,195,6.67,0.72,448.54,4164.35,299200,100,20250130,3495,20250407,2686
6428,オーイズミ,東証ST,機械,7380,22500000,3.66,12,12.09,0.39,27.12,833.29,32800,100,20250110,350,20250407,287
6430,ダイコク電機,東証PR,機械,37526,14797232,4.73,120,4.39,0.8,577.29,3154.33,253600,100,20250128,3065,20250407,2072
6436,アマノ,東証PR,機械,323266,76657829,4.27,180,16.7,2.21,252.51,1906.85,421700,100,20250424,4325,20250407,3419
6445,ジャノメ,東証PR,機械,20608,18108605,3.51,40,13.84,0.58,82.23,1956.25,113800,100,20250423,1157,20250407,914
6448,ブラザー工業,東証PR,電気機器,651349,257755930,3.96,100,11.33,0.91,222.97,2770.99,252700,100,20250303,3013,20250407,2188
6457,グローリー,東証PR,機械,147670,58938210,4.31,108,10.35,0.59,242.03,4229.53,250550,100,20250321,2816,20250407,2136
6458,新晃工業,東証PR,機械,93777,77373705,4.13,50,12.05,1.43,100.57,848.34,121200,100,20250218,1323,20250407,1011
6459,大和冷機工業,東証PR,機械,82489,51717215,3.13,50,14.19,1.15,112.43,1383.29,159500,100,20250319,1875,20250407,1350
6463,TPR,東証PR,機械,72373,34300099,4.74,100,8.47,0.44,249.09,4769.74,211000,100,20250321,2549,20250407,1820
6470,大豊工業,東証ST,機械,18758,29172457,3.11,20,16.55,0.27,38.86,2423.24,64300,100,20250108,689,20250407,469
6471,日本精工,東証PR,機械,313950,500000000,5.41,34,51.13,0.47,12.28,1344.78,62790,100,20250326,689,20250407,539
6472,NTN,東証PR,機械,119006,532463527,4.92,11,-,0.46,-30.17,482.06,22350,100,20250319,262,20250409,192
6473,ジェイテクト,東証PR,機械,359709,318608107,5.31,60,17.97,0.48,62.83,2340.55,112900,100,20250131,1232,20250409,882
6474,不二越,東証PR,機械,75630,24919343,3.29,100,17.29,0.44,175.51,6916.93,303500,100,20250324,3700,20250409,2640
6480,日本トムソン,東証PR,機械,35428,73501425,3.94,19,36.93,0.44,13.05,1102.49,48200,100,20250306,537,20250407,380
6482,YUSHIN,東証ST,機械,22203,35638066,3.21,20,11.78,0.61,52.89,1017.38,62300,100,20250129,704,20250407,550
6484,KVK,東証ST,機械,15521,8322178,3.75,70,7.84,0.54,237.8,3477.29,186500,100,20250214,2050,20250407,1752
6485,前澤給装工業,東証ST,機械,26273,21500000,3.44,42,14.43,0.64,84.7,1899.63,122200,100,20250221,1396,20250407,1104
6486,イーグル工業,東証PR,機械,91206,49757821,5.46,100,13.65,0.72,134.28,2553.45,183300,100,20250123,2138,20250407,1580
6488,ヨシタケ,東証ST,機械,9086,13934946,4.14,27,8.29,0.49,78.63,1321.29,65200,100,20250321,725,20250407,600
6490,PILLAR,東証PR,機械,90779,25042406,3.45,125,10.57,1.19,343.01,3052.76,362500,100,20250122,4520,20250407,2810
6493,NITTAN,東証ST,輸送用機器,7795,28978860,4.46,12,11.05,0.28,24.34,970.42,26900,100,20250325,297,20250407,225
6496,中北製作所,東証ST,機械,12744,3832800,3.01,100,6.6,0.47,504.11,7117.03,332500,100,20250324,3675,20250407,2750
6497,ハマイ,東証ST,機械,7951,7424140,3.27,35,8.98,0.45,119.33,2395.16,107100,100,20250425,1159,20250407,910
6498,キッツ,東証PR,機械,95622,87565611,4.21,46,8.48,0.88,128.77,1246.16,109200,100,20250313,1257,20250407,938
6505,東洋電機製造,東証ST,電気機器,13327,9735000,3.21,44,9.73,0.48,140.65,2863.21,136900,100,20250325,1433,20250407,1101
6513,オリジン,東証ST,電気機器,7028,6699986,3.81,40,-,0.24,-79.02,4421.97,104900,100,20250106,1193,20250407,1001
6518,三相電機,東証ST,電気機器,3637,4663000,3.21,25,-,0.3,-50.47,2562.12,78000,100,20250108,865,20250407,732
6523,PHCホールディングス,東証PR,電気機器,122112,126410072,4.35,42,11.83,0.84,81.67,1148.59,96600,100,20250213,1128,20250407,861
6526,ソシオネクスト,東証PR,電気機器,288869,179756405,3.11,50,27.2,2.08,59.08,770.79,160700,100,20250110,2818,20250407,1234
6535,アイモバイル,東証PR,サービス,31748,58147188,4.76,26,10.68,1.87,51.13,291.86,54600,100,20250428,557,20250407,441
6538,ディスラプターズ,東証ST,サービス,3149,20996400,3.33,5,18.38,1.48,8.16,101.61,15000,100,20250219,187,20250407,123
6539,MS-Japan,東証PR,サービス,22797,24996600,6.14,56,18.4,2.36,49.57,385.74,91200,100,20250108,1120,20250407,845
6540,船場,東証ST,サービス,14648,10747058,5.5,75,9.99,1.06,136.37,1281.33,136300,100,20250430,1438,20250407,1190
6543,日宣,東証ST,サービス,2764,4070080,4.27,29,8.09,0.75,83.9,900.81,67900,100,20250414,740,20250409,611
6554,エスユーエス,東証GR,サービス,8902,9037600,3.55,35,12.04,2.44,81.8,403.38,98500,100,20250422,1031,20250407,758
6561,HANATOUR_JAPAN,東証GR,サービス,14615,12664700,3.21,37,9.29,4.17,124.25,276.98,115400,100,20250402,1421,20250407,989
6568,神戸天然物化学,東証GR,サービス,7834,7779900,3.28,33,12.18,0.59,82.71,1699.51,100700,100,20250226,1149,20250409,957
6571,キュービーネットホールディングス,東証PR,サービス,14618,13145600,3.15,35,11.96,1.03,92.95,1080.19,111200,100,20250430,1119,20250117,959
6584,三櫻工業,東証PR,輸送用機器,23195,37112000,4.48,28,-,0.52,0,1203.32,62500,100,20250108,765,20250407,496
6590,芝浦メカトロニクス,東証PR,電気機器,94450,13971900,4.11,278,8.52,2.05,793.26,3289.74,676000,100,20250123,10340,20250407,5060
6592,マブチモーター,東証PR,電気機器,275442,130324924,3.69,78,17.59,0.87,120.16,2435.85,211350,100,20250319,2402,20250409,1984
6615,ユー・エム・シー・エレクトロニクス,東証PR,電気機器,8144,28277620,3.47,10,7.75,0.42,37.15,686.5,28800,100,20250327,319,20250407,220
6616,トレックス・セミコンダクター,東証PR,電気機器,13391,11554200,4.83,56,-,0.64,-90.86,1815.48,115900,100,20250318,1322,20250407,919
6617,東光高岳,東証PR,電気機器,36963,16276305,3.26,74,9.35,0.6,243,3798.71,227100,100,20250430,2312,20250407,1740
6625,JALCOホールディングス,東証ST,不動産,35517,117218618,5.94,18,98.38,1.75,3.08,172.66,30300,100,20250106,379,20250407,202
6629,テクノホライゾン,東証ST,電気機器,7814,21063300,3.23,12,8.33,0.5,44.52,736.66,37100,100,20250321,450,20250407,299
6633,CGSホールディングス,東証ST,電気機器,3087,9801549,3.17,10,14.96,0.94,21.05,335.77,31500,100,20250120,342,20250407,271
6635,大日光・エンジニアリング,東証ST,電気機器,3271,6800600,3.33,16,6.38,0.47,75.43,1017.71,48100,100,20250214,517,20250407,382
6638,ミマキエンジニアリング,東証PR,電気機器,46234,32040000,3.64,52.5,7.37,1.31,195.92,1099.56,144300,100,20250327,1725,20250407,1141
6643,戸上電機製作所,東証ST,電気機器,16893,4896558,4.35,150,6.49,0.77,531.97,4488.14,345000,100,20250205,3775,20250407,2800
6647,森尾電機,東証ST,電気機器,2301,1425000,3.1,50,10.05,0.46,160.69,3517.37,161500,100,20250415,1820,20250407,1503
6648,かわでん,東証ST,電気機器,18759,4192000,4.25,190,8.48,0.84,527.61,5320.64,447500,100,20250430,4610,20250127,2469
6651,日東工業,東証PR,電気機器,121576,40458000,4.39,132,11.4,1.04,263.62,2901.88,300500,100,20250318,3480,20250407,2681
6652,IDEC,東証PR,電気機器,75951,33224485,5.69,130,47.44,1.04,48.19,2199.82,228600,100,20250318,2666,20250411,2003
6653,正興電機製作所,東証PR,電気機器,18262,13908595,3.43,45,9.58,1.1,137.1,1197.62,131300,100,20250502,1330,20250407,954
6654,不二電機工業,東証ST,電気機器,6799,6469000,3.04,32,27.33,0.54,38.46,1935.09,105100,100,20250129,1154,20250407,939
6658,シライ電子工業,東証ST,電気機器,8208,15116000,5.52,30,5.46,0.91,99.47,594.73,54300,100,20250114,654,20250407,475
6670,MCJ,東証ST,電気機器,135157,101774700,3.01,40,10.27,1.54,129.25,863.49,132800,100,20250106,1458,20250407,1143
6675,サクサ,東証ST,電気機器,18891,6244962,5.45,165,5.49,0.59,550.99,5135.04,302500,100,20250306,3345,20250407,2664
6676,バッファロー,東証ST,電気機器,31901,15300000,4.0,83.5,5.58,0.72,373.69,2911.13,208500,100,20250213,2705,20250407,1750
6677,エスケーエレクトロニクス,東証ST,電気機器,26761,11368400,5.27,124,9.4,0.75,250.38,3132.27,235400,100,20250212,2529,20250407,1835
6678,テクノメディカ,東証ST,電気機器,15689,8760000,3.8,68,12.78,0.9,140.11,1992.93,179100,100,20250106,1835,20250407,1580
6694,ズーム,東証ST,電気機器,3111,4594824,4.73,32,8.67,0.41,78.1,1646.27,67700,100,20250402,726,20250407,579
6699,ダイヤモンドエレクトリックホールディングス,東証PR,電気機器,5443,9163001,4.21,25,-,0.46,-53.73,1280.32,59400,100,20250327,650,20250407,451
6703,沖電気工業,東証PR,電気機器,82421,87217602,3.17,30,8.62,0.59,109.57,1596.09,94500,100,20250319,1067,20250407,777
6706,電気興業,東証PR,電気機器,21048,10900000,3.11,60,45.24,0.5,42.68,3858.34,193100,100,20250423,1967,20250226,1576
6718,アイホン,東証PR,電気機器,45550,18220000,5.2,130,11.37,0.62,219.97,4019.4,250000,100,20250106,2777,20250407,2174
6724,セイコーエプソン,東証PR,電気機器,717260,373573152,3.85,74,15,0.76,127.99,2512.15,192000,100,20250106,2851,20250421,1813
6727,ワコム,東証PR,電気機器,80592,146000000,3.99,22,15.73,2.2,35.1,250.63,55200,100,20250107,733,20250407,449
6728,アルバック,東証PR,電気機器,242782,49355938,3.33,164,10.54,1.1,466.78,4485.47,491900,100,20250123,6632,20250407,3915
6730,アクセル,東証ST,電気機器,11784,11211989,3.9,41,12.78,0.89,82.21,1179,105100,100,20250207,1361,20250407,899
6734,ニューテック,東証ST,電気機器,3309,2081000,3.14,50,11.37,1.14,139.79,1398.02,159000,100,20250218,1783,20250409,1375
6737,EIZO,東証PR,電気機器,90299,43962320,5.11,105,24.86,0.67,82.61,3076.09,205400,100,20250306,2279,20250407,1773
6741,日本信号,東証PR,電気機器,66495,68339704,4.42,43,7.14,0.62,136.28,1557.19,97300,100,20250502,982,20250407,781
6742,京三製作所,東証PR,電気機器,30291,62844251,4.15,20,6.87,0.64,70.16,754.55,48200,100,20250106,544,20250407,393
6748,星和電機,東証ST,電気機器,7228,13238700,3.3,18,5.73,0.41,95.21,1318.44,54600,100,20250305,589,20250407,462
6757,OSGコーポレーション,東証ST,電気機器,4180,5500000,5.26,40,13.16,1.54,57.75,494.28,76000,100,20250108,1144,20250407,699
6763,帝国通信工業,東証PR,電気機器,22324,9856107,4.42,100,12.66,0.79,178.95,2879.65,226500,100,20250327,2570,20250407,1855
